Acumulado;Fechaacumulado;fecha
21,976;2002-11-0108:00:00;2002-11-01-00:00:00
22,172;2002-11-0208:00:00;2002-11-02-00:00:00
22,344;2002-11-0308:00:00;2002-11-03-00:00:00
22,492;2002-11-0408:00:00;2002-11-04-00:00:00
22,641;2002-11-0508:00:00;2002-11-05-00:00:00
22,778;2002-11-0608:00:00;2002-11-06-00:00:00
22,928;2002-11-0708:00:00;2002-11-07-00:00:00
23,078;2002-11-0808:00:00;2002-11-08-00:00:00
23,216;2002-11-0908:00:00;2002-11-09-00:00:00
23,355;2002-11-1008:00:00;2002-11-10-00:00:00
23,469;2002-11-1108:00:00;2002-11-11-00:00:00
23,596;2002-11-1208:00:00;2002-11-12-00:00:00
23,71;2002-11-1308:00:00;2002-11-13-00:00:00
23,902;2002-11-1408:00:00;2002-11-14-00:00:00
24,146;2002-11-1508:00:00;2002-11-15-00:00:00
24,417;2002-11-1608:00:00;2002-11-16-00:00:00
24,716;2002-11-1708:00:00;2002-11-17-00:00:00
25,004;2002-11-1808:00:00;2002-11-18-00:00:00
25,267;2002-11-1908:00:00;2002-11-19-00:00:00
25,718;2002-11-2008:00:00;2002-11-20-00:00:00
26,254;2002-11-2108:00:00;2002-11-21-00:00:00
27,498;2002-11-2208:00:00;2002-11-22-00:00:00
30,097;2002-11-2308:00:00;2002-11-23-00:00:00
32,785;2002-11-2408:00:00;2002-11-24-00:00:00
34,288;2002-11-2508:00:00;2002-11-25-00:00:00
35,334;2002-11-2608:00:00;2002-11-26-00:00:00
36,123;2002-11-2708:00:00;2002-11-27-00:00:00
36,889;2002-11-2808:00:00;2002-11-28-00:00:00
37,831;2002-11-2908:00:00;2002-11-29-00:00:00
38,754;2002-11-3008:00:00;2002-11-30-00:00:00
39,587;2002-12-0108:00:00;2002-12-01-00:00:00
40,937;2002-12-0208:00:00;2002-12-02-00:00:00
42,278;2002-12-0308:00:00;2002-12-03-00:00:00
43,484;2002-12-0408:00:00;2002-12-04-00:00:00
44,582;2002-12-0508:00:00;2002-12-05-00:00:00
45,566;2002-12-0608:00:00;2002-12-06-00:00:00
46,489;2002-12-0708:00:00;2002-12-07-00:00:00
47,309;2002-12-0808:00:00;2002-12-08-00:00:00
48,022;2002-12-0908:00:00;2002-12-09-00:00:00
48,391;2002-12-1008:00:00;2002-12-10-00:00:00
48,918;2002-12-1108:00:00;2002-12-11-00:00:00
49,667;2002-12-1208:00:00;2002-12-12-00:00:00
49,945;2002-12-1308:00:00;2002-12-13-00:00:00
50,045;2002-12-1408:00:00;2002-12-14-00:00:00
50,284;2002-12-1508:00:00;2002-12-15-00:00:00
50,464;2002-12-1608:00:00;2002-12-16-00:00:00
50,544;2002-12-1708:00:00;2002-12-17-00:00:00
51,594;2002-12-1808:00:00;2002-12-18-00:00:00
53,446;2002-12-1908:00:00;2002-12-19-00:00:00
54,221;2002-12-2008:00:00;2002-12-20-00:00:00
54,538;2002-12-2108:00:00;2002-12-21-00:00:00
54,644;2002-12-2208:00:00;2002-12-22-00:00:00
54,622;2002-12-2308:00:00;2002-12-23-00:00:00
54,474;2002-12-2408:00:00;2002-12-24-00:00:00
54,242;2002-12-2508:00:00;2002-12-25-00:00:00
54,032;2002-12-2608:00:00;2002-12-26-00:00:00
54,538;2002-12-2708:00:00;2002-12-27-00:00:00
56,334;2002-12-2808:00:00;2002-12-28-00:00:00
57,424;2002-12-2908:00:00;2002-12-29-00:00:00
57,314;2002-12-3008:00:00;2002-12-30-00:00:00
57,117;2002-12-3108:00:00;2002-12-31-00:00:00
57,095;2003-01-0108:00:00;2003-01-01-00:00:00
57,38;2003-01-0208:00:00;2003-01-02-00:00:00
60,101;2003-01-0308:00:00;2003-01-03-00:00:00
60,215;2003-01-0408:00:00;2003-01-04-00:00:00
59,087;2003-01-0508:00:00;2003-01-05-00:00:00
58,417;2003-01-0608:00:00;2003-01-06-00:00:00
57,864;2003-01-0708:00:00;2003-01-07-00:00:00
57,511;2003-01-0808:00:00;2003-01-08-00:00:00
57,314;2003-01-0908:00:00;2003-01-09-00:00:00
56,812;2003-01-1008:00:00;2003-01-10-00:00:00
55,989;2003-01-1108:00:00;2003-01-11-00:00:00
55,004;2003-01-1208:00:00;2003-01-12-00:00:00
53,885;2003-01-1308:00:00;2003-01-13-00:00:00
53,592;2003-01-1408:00:00;2003-01-14-00:00:00
53,676;2003-01-1508:00:00;2003-01-15-00:00:00
53,76;2003-01-1608:00:00;2003-01-16-00:00:00
53,801;2003-01-1708:00:00;2003-01-17-00:00:00
53,906;2003-01-1808:00:00;2003-01-18-00:00:00
54,306;2003-01-1908:00:00;2003-01-19-00:00:00
55,367;2003-01-2008:00:00;2003-01-20-00:00:00
56,921;2003-01-2108:00:00;2003-01-21-00:00:00
57,952;2003-01-2208:00:00;2003-01-22-00:00:00
58,217;2003-01-2308:00:00;2003-01-23-00:00:00
58,573;2003-01-2408:00:00;2003-01-24-00:00:00
58,729;2003-01-2508:00:00;2003-01-25-00:00:00
58,662;2003-01-2608:00:00;2003-01-26-00:00:00
58,551;2003-01-2708:00:00;2003-01-27-00:00:00
58,64;2003-01-2808:00:00;2003-01-28-00:00:00
58,774;2003-01-2908:00:00;2003-01-29-00:00:00
58,528;2003-01-3008:00:00;2003-01-30-00:00:00
57,974;2003-01-3108:00:00;2003-01-31-00:00:00
57,468;2003-02-0108:00:00;2003-02-01-00:00:00
56,334;2003-02-0208:00:00;2003-02-02-00:00:00
55,153;2003-02-0308:00:00;2003-02-03-00:00:00
55,111;2003-02-0408:00:00;2003-02-04-00:00:00
56,573;2003-02-0508:00:00;2003-02-05-00:00:00
56,964;2003-02-0608:00:00;2003-02-06-00:00:00
57,643;2003-02-0708:00:00;2003-02-07-00:00:00
57,775;2003-02-0808:00:00;2003-02-08-00:00:00
57,687;2003-02-0908:00:00;2003-02-09-00:00:00
57,511;2003-02-1008:00:00;2003-02-10-00:00:00
57,599;2003-02-1108:00:00;2003-02-11-00:00:00
57,797;2003-02-1208:00:00;2003-02-12-00:00:00
57,974;2003-02-1308:00:00;2003-02-13-00:00:00
58,085;2003-02-1408:00:00;2003-02-14-00:00:00
58,173;2003-02-1508:00:00;2003-02-15-00:00:00
58,217;2003-02-1608:00:00;2003-02-16-00:00:00
58,195;2003-02-1708:00:00;2003-02-17-00:00:00
58,351;2003-02-1808:00:00;2003-02-18-00:00:00
58,551;2003-02-1908:00:00;2003-02-19-00:00:00
58,551;2003-02-2008:00:00;2003-02-20-00:00:00
58,417;2003-02-2108:00:00;2003-02-21-00:00:00
58,284;2003-02-2208:00:00;2003-02-22-00:00:00
58,195;2003-02-2308:00:00;2003-02-23-00:00:00
58,129;2003-02-2408:00:00;2003-02-24-00:00:00
58,151;2003-02-2508:00:00;2003-02-25-00:00:00
59,019;2003-02-2608:00:00;2003-02-26-00:00:00
59,92;2003-02-2708:00:00;2003-02-27-00:00:00
60,17;2003-02-2808:00:00;2003-02-28-00:00:00
60,17;2003-03-0108:00:00;2003-03-01-00:00:00
60,283;2003-03-0208:00:00;2003-03-02-00:00:00
60,488;2003-03-0308:00:00;2003-03-03-00:00:00
60,946;2003-03-0408:00:00;2003-03-04-00:00:00
61,152;2003-03-0508:00:00;2003-03-05-00:00:00
61,175;2003-03-0608:00:00;2003-03-06-00:00:00
60,969;2003-03-0708:00:00;2003-03-07-00:00:00
61,129;2003-03-0808:00:00;2003-03-08-00:00:00
60,969;2003-03-0908:00:00;2003-03-09-00:00:00
60,9;2003-03-1008:00:00;2003-03-10-00:00:00
61,129;2003-03-1108:00:00;2003-03-11-00:00:00
61,359;2003-03-1208:00:00;2003-03-12-00:00:00
61,498;2003-03-1308:00:00;2003-03-13-00:00:00
61,706;2003-03-1408:00:00;2003-03-14-00:00:00
61,915;2003-03-1508:00:00;2003-03-15-00:00:00
62,124;2003-03-1608:00:00;2003-03-16-00:00:00
62,264;2003-03-1708:00:00;2003-03-17-00:00:00
62,334;2003-03-1808:00:00;2003-03-18-00:00:00
62,427;2003-03-1908:00:00;2003-03-19-00:00:00
62,474;2003-03-2008:00:00;2003-03-20-00:00:00
62,52;2003-03-2108:00:00;2003-03-21-00:00:00
62,684;2003-03-2208:00:00;2003-03-22-00:00:00
62,825;2003-03-2308:00:00;2003-03-23-00:00:00
62,943;2003-03-2408:00:00;2003-03-24-00:00:00
63,06;2003-03-2508:00:00;2003-03-25-00:00:00
63,178;2003-03-2608:00:00;2003-03-26-00:00:00
63,32;2003-03-2708:00:00;2003-03-27-00:00:00
63,532;2003-03-2808:00:00;2003-03-28-00:00:00
63,367;2003-03-2908:00:00;2003-03-29-00:00:00
63,131;2003-03-3008:00:00;2003-03-30-00:00:00
62,896;2003-03-3108:00:00;2003-03-31-00:00:00
62,849;2003-04-0108:00:00;2003-04-01-00:00:00
62,825;2003-04-0208:00:00;2003-04-02-00:00:00
62,755;2003-04-0308:00:00;2003-04-03-00:00:00
62,684;2003-04-0408:00:00;2003-04-04-00:00:00
62,544;2003-04-0508:00:00;2003-04-05-00:00:00
62,38;2003-04-0608:00:00;2003-04-06-00:00:00
62,217;2003-04-0708:00:00;2003-04-07-00:00:00
62,194;2003-04-0808:00:00;2003-04-08-00:00:00
62,287;2003-04-0908:00:00;2003-04-09-00:00:00
62,38;2003-04-1008:00:00;2003-04-10-00:00:00
62,497;2003-04-1108:00:00;2003-04-11-00:00:00
62,567;2003-04-1208:00:00;2003-04-12-00:00:00
62,661;2003-04-1308:00:00;2003-04-13-00:00:00
62,943;2003-04-1408:00:00;2003-04-14-00:00:00
63,272;2003-04-1508:00:00;2003-04-15-00:00:00
63,367;2003-04-1608:00:00;2003-04-16-00:00:00
63,39;2003-04-1708:00:00;2003-04-17-00:00:00
63,343;2003-04-1808:00:00;2003-04-18-00:00:00
63,32;2003-04-1908:00:00;2003-04-19-00:00:00
63,367;2003-04-2008:00:00;2003-04-20-00:00:00
63,532;2003-04-2108:00:00;2003-04-21-00:00:00
63,675;2003-04-2208:00:00;2003-04-22-00:00:00
63,77;2003-04-2308:00:00;2003-04-23-00:00:00
63,817;2003-04-2408:00:00;2003-04-24-00:00:00
63,841;2003-04-2508:00:00;2003-04-25-00:00:00
63,96;2003-04-2608:00:00;2003-04-26-00:00:00
64,294;2003-04-2708:00:00;2003-04-27-00:00:00
64,461;2003-04-2808:00:00;2003-04-28-00:00:00
64,653;2003-04-2908:00:00;2003-04-29-00:00:00
64,821;2003-04-3008:00:00;2003-04-30-00:00:00
64,966;2003-05-0108:00:00;2003-05-01-00:00:00
65,038;2003-05-0208:00:00;2003-05-02-00:00:00
65,086;2003-05-0308:00:00;2003-05-03-00:00:00
65,11;2003-05-0408:00:00;2003-05-04-00:00:00
65,183;2003-05-0508:00:00;2003-05-05-00:00:00
65,328;2003-05-0608:00:00;2003-05-06-00:00:00
65,473;2003-05-0708:00:00;2003-05-07-00:00:00
65,425;2003-05-0808:00:00;2003-05-08-00:00:00
65,959;2003-05-0908:00:00;2003-05-09-00:00:00
65,716;2003-05-1008:00:00;2003-05-10-00:00:00
65,159;2003-05-1108:00:00;2003-05-11-00:00:00
65,134;2003-05-1208:00:00;2003-05-12-00:00:00
64,99;2003-05-1308:00:00;2003-05-13-00:00:00
65,086;2003-05-1408:00:00;2003-05-14-00:00:00
65,159;2003-05-1508:00:00;2003-05-15-00:00:00
65,159;2003-05-1608:00:00;2003-05-16-00:00:00
65,134;2003-05-1708:00:00;2003-05-17-00:00:00
65,038;2003-05-1808:00:00;2003-05-18-00:00:00
64,893;2003-05-1908:00:00;2003-05-19-00:00:00
64,941;2003-05-2008:00:00;2003-05-20-00:00:00
65,014;2003-05-2108:00:00;2003-05-21-00:00:00
65,062;2003-05-2208:00:00;2003-05-22-00:00:00
65,134;2003-05-2308:00:00;2003-05-23-00:00:00
65,183;2003-05-2408:00:00;2003-05-24-00:00:00
65,231;2003-05-2508:00:00;2003-05-25-00:00:00
65,279;2003-05-2608:00:00;2003-05-26-00:00:00
65,304;2003-05-2708:00:00;2003-05-27-00:00:00
65,304;2003-05-2808:00:00;2003-05-28-00:00:00
65,304;2003-05-2908:00:00;2003-05-29-00:00:00
65,231;2003-05-3008:00:00;2003-05-30-00:00:00
65,086;2003-05-3108:00:00;2003-05-31-00:00:00
65,062;2003-06-0108:00:00;2003-06-01-00:00:00
64,917;2003-06-0208:00:00;2003-06-02-00:00:00
64,773;2003-06-0308:00:00;2003-06-03-00:00:00
64,653;2003-06-0408:00:00;2003-06-04-00:00:00
64,509;2003-06-0508:00:00;2003-06-05-00:00:00
64,389;2003-06-0608:00:00;2003-06-06-00:00:00
64,294;2003-06-0708:00:00;2003-06-07-00:00:00
64,174;2003-06-0808:00:00;2003-06-08-00:00:00
64,055;2003-06-0908:00:00;2003-06-09-00:00:00
63,936;2003-06-1008:00:00;2003-06-10-00:00:00
63,746;2003-06-1108:00:00;2003-06-11-00:00:00
63,556;2003-06-1208:00:00;2003-06-12-00:00:00
63,296;2003-06-1308:00:00;2003-06-13-00:00:00
63,013;2003-06-1408:00:00;2003-06-14-00:00:00
62,731;2003-06-1508:00:00;2003-06-15-00:00:00
62,427;2003-06-1608:00:00;2003-06-16-00:00:00
62,147;2003-06-1708:00:00;2003-06-17-00:00:00
61,868;2003-06-1808:00:00;2003-06-18-00:00:00
61,544;2003-06-1908:00:00;2003-06-19-00:00:00
61,267;2003-06-2008:00:00;2003-06-20-00:00:00
60,9;2003-06-2108:00:00;2003-06-21-00:00:00
60,534;2003-06-2208:00:00;2003-06-22-00:00:00
60,147;2003-06-2308:00:00;2003-06-23-00:00:00
59,784;2003-06-2408:00:00;2003-06-24-00:00:00
59,423;2003-06-2508:00:00;2003-06-25-00:00:00
59,042;2003-06-2608:00:00;2003-06-26-00:00:00
58,662;2003-06-2708:00:00;2003-06-27-00:00:00
58,284;2003-06-2808:00:00;2003-06-28-00:00:00
57,93;2003-06-2908:00:00;2003-06-29-00:00:00
57,511;2003-06-3008:00:00;2003-06-30-00:00:00
57,139;2003-07-0108:00:00;2003-07-01-00:00:00
56,746;2003-07-0208:00:00;2003-07-02-00:00:00
56,334;2003-07-0308:00:00;2003-07-03-00:00:00
55,903;2003-07-0408:00:00;2003-07-04-00:00:00
55,474;2003-07-0508:00:00;2003-07-05-00:00:00
55,047;2003-07-0608:00:00;2003-07-06-00:00:00
54,622;2003-07-0708:00:00;2003-07-07-00:00:00
54,221;2003-07-0808:00:00;2003-07-08-00:00:00
53,739;2003-07-0908:00:00;2003-07-09-00:00:00
53,321;2003-07-1008:00:00;2003-07-10-00:00:00
52,844;2003-07-1108:00:00;2003-07-11-00:00:00
52,329;2003-07-1208:00:00;2003-07-12-00:00:00
51,818;2003-07-1308:00:00;2003-07-13-00:00:00
51,31;2003-07-1408:00:00;2003-07-14-00:00:00
50,926;2003-07-1508:00:00;2003-07-15-00:00:00
50,504;2003-07-1608:00:00;2003-07-16-00:00:00
50,084;2003-07-1708:00:00;2003-07-17-00:00:00
49,667;2003-07-1808:00:00;2003-07-18-00:00:00
49,193;2003-07-1908:00:00;2003-07-19-00:00:00
48,722;2003-07-2008:00:00;2003-07-20-00:00:00
48,255;2003-07-2108:00:00;2003-07-21-00:00:00
47,79;2003-07-2208:00:00;2003-07-22-00:00:00
47,309;2003-07-2308:00:00;2003-07-23-00:00:00
46,831;2003-07-2408:00:00;2003-07-24-00:00:00
46,357;2003-07-2508:00:00;2003-07-25-00:00:00
45,885;2003-07-2608:00:00;2003-07-26-00:00:00
45,398;2003-07-2708:00:00;2003-07-27-00:00:00
44,915;2003-07-2808:00:00;2003-07-28-00:00:00
44,434;2003-07-2908:00:00;2003-07-29-00:00:00
43,976;2003-07-3008:00:00;2003-07-30-00:00:00
43,538;2003-07-3108:00:00;2003-07-31-00:00:00
43,05;2003-08-0108:00:00;2003-08-01-00:00:00
42,582;2003-08-0208:00:00;2003-08-02-00:00:00
42,1;2003-08-0308:00:00;2003-08-03-00:00:00
41,604;2003-08-0408:00:00;2003-08-04-00:00:00
41,234;2003-08-0508:00:00;2003-08-05-00:00:00
40,797;2003-08-0608:00:00;2003-08-06-00:00:00
40,345;2003-08-0708:00:00;2003-08-07-00:00:00
39,913;2003-08-0808:00:00;2003-08-08-00:00:00
39,485;2003-08-0908:00:00;2003-08-09-00:00:00
39,059;2003-08-1008:00:00;2003-08-10-00:00:00
38,636;2003-08-1108:00:00;2003-08-11-00:00:00
38,199;2003-08-1208:00:00;2003-08-12-00:00:00
37,748;2003-08-1308:00:00;2003-08-13-00:00:00
37,284;2003-08-1408:00:00;2003-08-14-00:00:00
36,774;2003-08-1508:00:00;2003-08-15-00:00:00
36,249;2003-08-1608:00:00;2003-08-16-00:00:00
35,735;2003-08-1708:00:00;2003-08-17-00:00:00
35,238;2003-08-1808:00:00;2003-08-18-00:00:00
34,746;2003-08-1908:00:00;2003-08-19-00:00:00
34,257;2003-08-2008:00:00;2003-08-20-00:00:00
33,804;2003-08-2108:00:00;2003-08-21-00:00:00
33,431;2003-08-2208:00:00;2003-08-22-00:00:00
32,953;2003-08-2308:00:00;2003-08-23-00:00:00
32,51;2003-08-2408:00:00;2003-08-24-00:00:00
32,04;2003-08-2508:00:00;2003-08-25-00:00:00
31,589;2003-08-2608:00:00;2003-08-26-00:00:00
31,126;2003-08-2708:00:00;2003-08-27-00:00:00
30,668;2003-08-2808:00:00;2003-08-28-00:00:00
30,286;2003-08-2908:00:00;2003-08-29-00:00:00
29,908;2003-08-3008:00:00;2003-08-30-00:00:00
29,517;2003-08-3108:00:00;2003-08-31-00:00:00
29,13;2003-09-0108:00:00;2003-09-01-00:00:00
28,788;2003-09-0208:00:00;2003-09-02-00:00:00
28,547;2003-09-0308:00:00;2003-09-03-00:00:00
28,307;2003-09-0408:00:00;2003-09-04-00:00:00
28,181;2003-09-0508:00:00;2003-09-05-00:00:00
28,012;2003-09-0608:00:00;2003-09-06-00:00:00
27,831;2003-09-0708:00:00;2003-09-07-00:00:00
27,636;2003-09-0808:00:00;2003-09-08-00:00:00
27,456;2003-09-0908:00:00;2003-09-09-00:00:00
27,277;2003-09-1008:00:00;2003-09-10-00:00:00
27,07;2003-09-1108:00:00;2003-09-11-00:00:00
26,879;2003-09-1208:00:00;2003-09-12-00:00:00
26,688;2003-09-1308:00:00;2003-09-13-00:00:00
26,498;2003-09-1408:00:00;2003-09-14-00:00:00
26,308;2003-09-1508:00:00;2003-09-15-00:00:00
26,106;2003-09-1608:00:00;2003-09-16-00:00:00
25,918;2003-09-1708:00:00;2003-09-17-00:00:00
25,731;2003-09-1808:00:00;2003-09-18-00:00:00
25,532;2003-09-1908:00:00;2003-09-19-00:00:00
25,333;2003-09-2008:00:00;2003-09-20-00:00:00
25,148;2003-09-2108:00:00;2003-09-21-00:00:00
24,951;2003-09-2208:00:00;2003-09-22-00:00:00
24,768;2003-09-2308:00:00;2003-09-23-00:00:00
24,573;2003-09-2408:00:00;2003-09-24-00:00:00
24,378;2003-09-2508:00:00;2003-09-25-00:00:00
24,184;2003-09-2608:00:00;2003-09-26-00:00:00
24,004;2003-09-2708:00:00;2003-09-27-00:00:00
23,812;2003-09-2808:00:00;2003-09-28-00:00:00
23,621;2003-09-2908:00:00;2003-09-29-00:00:00
23,431;2003-09-3008:00:00;2003-09-30-00:00:00
23,267;2003-10-0108:00:00;2003-10-01-00:00:00
23,166;2003-10-0208:00:00;2003-10-02-00:00:00
23,179;2003-10-0308:00:00;2003-10-03-00:00:00
23,116;2003-10-0408:00:00;2003-10-04-00:00:00
23,04;2003-10-0508:00:00;2003-10-05-00:00:00
22,94;2003-10-0608:00:00;2003-10-06-00:00:00
22,84;2003-10-0708:00:00;2003-10-07-00:00:00
22,728;2003-10-0808:00:00;2003-10-08-00:00:00
22,629;2003-10-0908:00:00;2003-10-09-00:00:00
22,517;2003-10-1008:00:00;2003-10-10-00:00:00
22,406;2003-10-1108:00:00;2003-10-11-00:00:00
22,307;2003-10-1208:00:00;2003-10-12-00:00:00
22,209;2003-10-1308:00:00;2003-10-13-00:00:00
22,11;2003-10-1408:00:00;2003-10-14-00:00:00
22;2003-10-1508:00:00;2003-10-15-00:00:00
21,902;2003-10-1608:00:00;2003-10-16-00:00:00
21,793;2003-10-1708:00:00;2003-10-17-00:00:00
21,684;2003-10-1808:00:00;2003-10-18-00:00:00
21,587;2003-10-1908:00:00;2003-10-19-00:00:00
21,623;2003-10-2008:00:00;2003-10-20-00:00:00
21,744;2003-10-2108:00:00;2003-10-21-00:00:00
21,793;2003-10-2208:00:00;2003-10-22-00:00:00
21,769;2003-10-2308:00:00;2003-10-23-00:00:00
21,708;2003-10-2408:00:00;2003-10-24-00:00:00
21,647;2003-10-2508:00:00;2003-10-25-00:00:00
21,575;2003-10-2608:00:00;2003-10-26-00:00:00
21,647;2003-10-2708:00:00;2003-10-27-00:00:00
21,72;2003-10-2808:00:00;2003-10-28-00:00:00
22,196;2003-10-2908:00:00;2003-10-29-00:00:00
22,566;2003-10-3008:00:00;2003-10-30-00:00:00
23,57;2003-10-3108:00:00;2003-10-31-00:00:00
25,439;2003-11-0108:00:00;2003-11-01-00:00:00
26,403;2003-11-0208:00:00;2003-11-02-00:00:00
26,933;2003-11-0308:00:00;2003-11-03-00:00:00
27,277;2003-11-0408:00:00;2003-11-04-00:00:00
27,539;2003-11-0508:00:00;2003-11-05-00:00:00
27,747;2003-11-0608:00:00;2003-11-06-00:00:00
27,956;2003-11-0708:00:00;2003-11-07-00:00:00
28,166;2003-11-0808:00:00;2003-11-08-00:00:00
28,363;2003-11-0908:00:00;2003-11-09-00:00:00
28,547;2003-11-1008:00:00;2003-11-10-00:00:00
28,773;2003-11-1108:00:00;2003-11-11-00:00:00
28,973;2003-11-1208:00:00;2003-11-12-00:00:00
29,144;2003-11-1308:00:00;2003-11-13-00:00:00
29,287;2003-11-1408:00:00;2003-11-14-00:00:00
29,431;2003-11-1508:00:00;2003-11-15-00:00:00
29,589;2003-11-1608:00:00;2003-11-16-00:00:00
30,14;2003-11-1708:00:00;2003-11-17-00:00:00
30,594;2003-11-1808:00:00;2003-11-18-00:00:00
30,948;2003-11-1908:00:00;2003-11-19-00:00:00
31,23;2003-11-2008:00:00;2003-11-20-00:00:00
31,484;2003-11-2108:00:00;2003-11-21-00:00:00
31,709;2003-11-2208:00:00;2003-11-22-00:00:00
31,919;2003-11-2308:00:00;2003-11-23-00:00:00
32,449;2003-11-2408:00:00;2003-11-24-00:00:00
32,892;2003-11-2508:00:00;2003-11-25-00:00:00
33,261;2003-11-2608:00:00;2003-11-26-00:00:00
34,241;2003-11-2708:00:00;2003-11-27-00:00:00
35,398;2003-11-2808:00:00;2003-11-28-00:00:00
36,188;2003-11-2908:00:00;2003-11-29-00:00:00
36,889;2003-11-3008:00:00;2003-11-30-00:00:00
38,906;2003-12-0108:00:00;2003-12-01-00:00:00
40,605;2003-12-0208:00:00;2003-12-02-00:00:00
41,498;2003-12-0308:00:00;2003-12-03-00:00:00
42,136;2003-12-0408:00:00;2003-12-04-00:00:00
42,457;2003-12-0508:00:00;2003-12-05-00:00:00
42,887;2003-12-0608:00:00;2003-12-06-00:00:00
43,357;2003-12-0708:00:00;2003-12-07-00:00:00
43,884;2003-12-0808:00:00;2003-12-08-00:00:00
44,287;2003-12-0908:00:00;2003-12-09-00:00:00
44,619;2003-12-1008:00:00;2003-12-10-00:00:00
44,878;2003-12-1108:00:00;2003-12-11-00:00:00
45,063;2003-12-1208:00:00;2003-12-12-00:00:00
45,268;2003-12-1308:00:00;2003-12-13-00:00:00
45,436;2003-12-1408:00:00;2003-12-14-00:00:00
45,623;2003-12-1508:00:00;2003-12-15-00:00:00
45,791;2003-12-1608:00:00;2003-12-16-00:00:00
49,548;2004-01-0108:00:00;2004-01-01-00:00:00
49,985;2004-01-0208:00:00;2004-01-02-00:00:00
50,364;2004-01-0308:00:00;2004-01-03-00:00:00
50,745;2004-01-0408:00:00;2004-01-04-00:00:00
51,229;2004-01-0508:00:00;2004-01-05-00:00:00
51,655;2004-01-0608:00:00;2004-01-06-00:00:00
52,022;2004-01-0708:00:00;2004-01-07-00:00:00
52,329;2004-01-0808:00:00;2004-01-08-00:00:00
52,659;2004-01-0908:00:00;2004-01-09-00:00:00
52,969;2004-01-1008:00:00;2004-01-10-00:00:00
53,301;2004-01-1108:00:00;2004-01-11-00:00:00
53,592;2004-01-1208:00:00;2004-01-12-00:00:00
53,864;2004-01-1308:00:00;2004-01-13-00:00:00
54,074;2004-01-1408:00:00;2004-01-14-00:00:00
54,369;2004-01-1508:00:00;2004-01-15-00:00:00
54,538;2004-01-1608:00:00;2004-01-16-00:00:00
54,665;2004-01-1708:00:00;2004-01-17-00:00:00
54,749;2004-01-1808:00:00;2004-01-18-00:00:00
54,813;2004-01-1908:00:00;2004-01-19-00:00:00
54,834;2004-01-2008:00:00;2004-01-20-00:00:00
54,813;2004-01-2108:00:00;2004-01-21-00:00:00
54,813;2004-01-2208:00:00;2004-01-22-00:00:00
54,813;2004-01-2308:00:00;2004-01-23-00:00:00
55,132;2004-01-2408:00:00;2004-01-24-00:00:00
55,924;2004-01-2508:00:00;2004-01-25-00:00:00
57,161;2004-01-2608:00:00;2004-01-26-00:00:00
59,244;2004-01-2708:00:00;2004-01-27-00:00:00
59,491;2004-01-2808:00:00;2004-01-28-00:00:00
58,952;2004-01-2908:00:00;2004-01-29-00:00:00
58,707;2004-01-3008:00:00;2004-01-30-00:00:00
58,217;2004-01-3108:00:00;2004-01-31-00:00:00
57,842;2004-02-0108:00:00;2004-02-01-00:00:00
57,555;2004-02-0208:00:00;2004-02-02-00:00:00
57,336;2004-02-0308:00:00;2004-02-03-00:00:00
57,402;2004-02-0408:00:00;2004-02-04-00:00:00
57,468;2004-02-0508:00:00;2004-02-05-00:00:00
57,511;2004-02-0608:00:00;2004-02-06-00:00:00
57,489;2004-02-0708:00:00;2004-02-07-00:00:00
57,468;2004-02-0808:00:00;2004-02-08-00:00:00
57,38;2004-02-0908:00:00;2004-02-09-00:00:00
57,27;2004-02-1008:00:00;2004-02-10-00:00:00
57,336;2004-02-1108:00:00;2004-02-11-00:00:00
57,402;2004-02-1208:00:00;2004-02-12-00:00:00
57,468;2004-02-1308:00:00;2004-02-13-00:00:00
57,511;2004-02-1408:00:00;2004-02-14-00:00:00
57,533;2004-02-1508:00:00;2004-02-15-00:00:00
57,555;2004-02-1608:00:00;2004-02-16-00:00:00
57,205;2004-03-0108:00:00;2004-03-01-00:00:00
56,442;2004-03-0208:00:00;2004-03-02-00:00:00
55,666;2004-03-0308:00:00;2004-03-03-00:00:00
54,919;2004-03-0408:00:00;2004-03-04-00:00:00
54,242;2004-03-0508:00:00;2004-03-05-00:00:00
54,2;2004-03-0608:00:00;2004-03-06-00:00:00
54,474;2004-03-0708:00:00;2004-03-07-00:00:00
54,665;2004-03-0808:00:00;2004-03-08-00:00:00
54,813;2004-03-0908:00:00;2004-03-09-00:00:00
54,962;2004-03-1008:00:00;2004-03-10-00:00:00
55,111;2004-03-1108:00:00;2004-03-11-00:00:00
55,26;2004-03-1208:00:00;2004-03-12-00:00:00
56,204;2004-03-1308:00:00;2004-03-13-00:00:00
56,964;2004-03-1408:00:00;2004-03-14-00:00:00
57,533;2004-03-1508:00:00;2004-03-15-00:00:00
57,996;2004-03-1608:00:00;2004-03-16-00:00:00
58,417;2004-03-1708:00:00;2004-03-17-00:00:00
58,796;2004-03-1808:00:00;2004-03-18-00:00:00
59,176;2004-03-1908:00:00;2004-03-19-00:00:00
59,536;2004-03-2008:00:00;2004-03-20-00:00:00
59,83;2004-03-2108:00:00;2004-03-21-00:00:00
60,124;2004-03-2208:00:00;2004-03-22-00:00:00
60,351;2004-03-2308:00:00;2004-03-23-00:00:00
60,557;2004-03-2408:00:00;2004-03-24-00:00:00
